Customer_ID,Age,Gender,Marital_Status,Location,Purchase_Category,Purchase_Amount,Frequency_of_Purchase,Total_Purchase_Amount,Purchase_Channel,Customer_Satisfaction,Time_of_Purchase,Purchase_Intent,Shipping_Preference
17-648-0171,38,Female,Widowed,Willowbrook,Groceries,$89.32,11,$982.52,Online,3,4/23/2024,Wants-based,No Preference
11-975-9054,33,Male,Married,Meadowvale,Clothing,$388.26,2,$776.52,Mixed,7,04/02/2024,Planned,No Preference
75-518-2831,33,Male,Divorced,Crestfield,Jewelry & Accessories,$106.69,5,$533.45,Online,10,9/20/2024,Wants-based,Standard
13-297-9777,42,Agender,Married,Ridgewood,Packages),$301.16,10,"$3,011.60",Online,9,7/26/2024,Need-based,Standard
81-604-7906,49,Male,Divorced,Havenfield,Hotels,$61.71,6,$370.26,Mixed,7,10/03/2024,Impulsive,No Preference
87-518-0375,46,Non-binary,Divorced,Auburnwood,Sports & Outdoors,$83.33,11,$916.63,In-Store,6,2/27/2024,Planned,Express
53-437-2629,42,Male,Single,Birchland,Books,$411.81,4,"$1,647.24",Mixed,1,04/08/2024,Planned,Standard
46-681-0764,44,Female,Married,Brookstone,Luxury Goods,$114.93,3,$344.79,In-Store,4,8/23/2024,Impulsive,Standard
43-990-6454,33,Female,Divorced,Clearfield,Jewelry & Accessories,$438.42,11,"$4,822.62",Online,4,09/10/2024,Planned,Express
55-570-3804,36,Male,Widowed,Crestwood,Luxury Goods,$189.97,2,$379.94,In-Store,3,03/06/2024,Need-based,Standard
29-067-4901,35,Male,Divorced,Timberwood,Health Supplements,$227.03,12,"$2,724.36",Online,10,07/07/2024,Planned,Standard
93-957-6269,26,Male,Divorced,Meadowwood,Home Appliances,$278.49,4,"$1,113.96",Mixed,5,09/08/2024,Need-based,Express
81-225-6647,43,Female,Widowed,Willowvale,Animal Feed,$120.56,5,$602.80,Online,7,06/03/2024,Need-based,Express
64-706-7841,25,Male,Divorced,Starbrook,Gardening & Outdoors,$320.94,11,"$3,530.34",Online,10,11/08/2024,Impulsive,No Preference
47-178-9529,37,Female,Divorced,Hazelridge,Jewelry & Accessories,$217.72,3,$653.16,In-Store,4,10/16/2024,Wants-based,No Preference
63-808-3641,25,Male,Widowed,Greenbriar,Home Appliances,$222.61,3,$667.83,Online,1,07/03/2024,Need-based,Standard
85-738-8909,40,Female,Divorced,Auburnridge,Beauty & Personal Care,$102.73,3,$308.19,Mixed,5,7/18/2024,Wants-based,Express
40-224-1057,40,Female,Married,Silverton,Sports & Outdoors,$426.87,2,$853.74,In-Store,4,3/14/2024,Wants-based,No Preference
24-853-1635,20,Female,Widowed,Ridgehaven,Jewelry & Accessories,$473.28,5,"$2,366.40",Online,9,12/09/2024,Need-based,Standard
61-627-1822,39,Male,Widowed,Summerset,Jewelry & Accessories,$446.03,9,"$4,014.27",In-Store,7,6/26/2024,Need-based,Express
89-392-5002,19,Female,Single,Brookvale,Arts & Crafts,$287.95,3,$863.85,Mixed,7,11/12/2024,Planned,Standard
71-573-6085,31,Female,Widowed,Auburnwood,Luxury Goods,$132.52,6,$795.12,Mixed,10,12/20/2024,Impulsive,Express
91-810-3612,36,Female,Married,Windridge,Sports & Outdoors,$379.20,7,"$2,654.40",Online,2,5/28/2024,Need-based,No Preference
07-323-0255,31,Genderfluid,Married,Cresthaven,Groceries,$447.53,4,"$1,790.12",Online,6,10/13/2024,Wants-based,No Preference
81-054-5343,45,Female,Divorced,Meadowridge,Office Supplies,$138.44,4,$553.76,Mixed,2,2/22/2024,Wants-based,Express
14-854-9545,45,Agender,Single,Starwood,Home Appliances,$440.62,8,"$3,524.96",Mixed,3,02/01/2024,Need-based,Express
52-150-4629,23,Female,Divorced,Summitfield,Sports & Outdoors,$145.98,4,$583.92,In-Store,5,9/16/2024,Need-based,No Preference
48-918-4473,28,Male,Married,Willowfield,Software & Apps,$405.66,11,"$4,462.26",Online,3,4/27/2024,Impulsive,Express
06-764-5496,26,Female,Single,Ridgepoint,Clothing,$419.98,7,"$2,939.86",In-Store,10,4/28/2024,Impulsive,No Preference
67-036-4295,50,Female,Divorced,Valleybrook,Arts & Crafts,$260.14,5,"$1,300.70",Online,7,09/01/2024,Need-based,Standard
35-880-9374,36,Female,Widowed,Bramblewood,Arts & Crafts,$368.91,10,"$3,689.10",In-Store,10,3/21/2024,Need-based,No Preference
08-614-6177,32,Male,Widowed,Cedarfield,Home Appliances,$100.32,2,$200.64,In-Store,1,12/11/2024,Planned,Express
35-879-0014,34,Male,Married,Windmere,Food & Beverages,$107.82,7,$754.74,Mixed,10,12/04/2024,Wants-based,No Preference
91-570-2695,50,Male,Married,Grandwood,Baby Products,$83.88,11,$922.68,Online,6,2/24/2024,Planned,Express
54-193-3526,24,Female,Widowed,Brookhaven,Travel & Leisure (Flights,$81.25,9,$731.25,Online,8,5/24/2024,Planned,No Preference
55-237-7991,49,Male,Widowed,Greenvale,Home Appliances,$125.80,12,"$1,509.60",In-Store,8,5/18/2024,Planned,No Preference
90-569-7391,18,Female,Single,Ridgebrook,Health Supplements,$197.90,11,"$2,176.90",Mixed,4,04/02/2024,Wants-based,Standard
88-395-8741,44,Male,Divorced,Silverbrook,Travel & Leisure (Flights,$299.09,8,"$2,392.72",In-Store,7,6/24/2024,Impulsive,Standard
06-638-0433,41,Male,Married,Northfield,Travel & Leisure (Flights,$79.30,10,$793.00,Online,4,09/03/2024,Planned,No Preference
84-208-7045,33,Male,Divorced,Foxdale,Books,$55.73,12,$668.76,In-Store,3,5/19/2024,Need-based,Express
71-568-0867,46,Male,Single,Chestnutwood,Software & Apps,$256.44,8,"$2,051.52",In-Store,6,08/04/2024,Wants-based,Express
18-925-1867,23,Female,Married,Windridge,Toys & Games,$337.21,12,"$4,046.52",Online,9,10/24/2024,Planned,Express
69-394-1424,35,Female,Single,Crestwood,Software & Apps,$494.97,12,"$5,939.64",In-Store,5,8/16/2024,Planned,No Preference
91-695-8237,31,Female,Widowed,Auburnwood,Arts & Crafts,$238.58,6,"$1,431.48",Online,9,06/11/2024,Wants-based,Standard
68-458-0904,20,Female,Single,Timberbrook,Sports & Outdoors,$131.90,8,"$1,055.20",Mixed,4,11/01/2024,Planned,No Preference
28-862-5550,49,Female,Married,Auburnridge,Food & Beverages,$403.03,12,"$4,836.36",Mixed,1,8/22/2024,Wants-based,Standard
85-666-7449,26,Female,Widowed,Glenridge,Health Supplements,$338.60,10,"$3,386.00",In-Store,3,8/24/2024,Planned,No Preference
30-987-7421,36,Male,Widowed,Havenfield,Furniture,$365.38,11,"$4,019.18",Online,9,08/01/2024,Wants-based,Express
39-107-6852,21,Male,Married,Crestfield,Sports & Outdoors,$433.99,11,"$4,773.89",Mixed,2,02/09/2024,Need-based,No Preference
85-467-6564,35,Female,Widowed,Redfern,Health Care,$495.95,5,"$2,479.75",In-Store,7,04/10/2024,Planned,No Preference
82-692-9306,41,Male,Married,Windfield,Baby Products,$356.22,7,"$2,493.54",In-Store,7,06/10/2024,Planned,Express
18-593-8611,22,Genderqueer,Single,Willowvale,Health Supplements,$156.40,7,"$1,094.80",In-Store,7,11/07/2024,Need-based,Standard
93-093-0556,42,Male,Single,Grandview,Sports & Outdoors,$454.36,3,"$1,363.08",In-Store,8,9/16/2024,Planned,No Preference
59-080-5779,50,Male,Single,Riverdale,Software & Apps,$486.07,11,"$5,346.77",Mixed,6,1/16/2024,Planned,Standard
64-915-2968,30,Female,Divorced,Auburnwood,Packages),$427.86,11,"$4,706.46",Mixed,6,03/03/2024,Need-based,Express
94-495-3402,49,Female,Divorced,WashingtonDC,Beauty & Personal Care,$235.13,10,"$2,351.30",Online,3,3/29/2024,Planned,No Preference
84-458-6432,40,Female,Divorced,Glenwood,Groceries,$361.27,4,"$1,445.08",Online,5,9/15/2024,Need-based,Standard
46-452-3822,38,Female,Single,Suburban,Furniture,$195.83,10,"$1,958.30",Mixed,7,1/25/2024,Need-based,No Preference
54-877-5699,21,Male,Married,Brookhaven,Sports & Outdoors,$340.31,10,"$3,403.10",Online,5,9/18/2024,Impulsive,No Preference
15-146-4456,40,Male,Divorced,Silverwood,Animal Feed,$489.67,5,"$2,448.35",Mixed,5,12/21/2024,Wants-based,Standard
76-620-2994,26,Male,Divorced,Fairmont,Mobile Accessories,$482.50,11,"$5,307.50",Mixed,1,9/28/2024,Need-based,No Preference
60-834-3348,32,Female,Married,Windmere,Jewelry & Accessories,$433.14,10,"$4,331.40",In-Store,3,07/09/2024,Impulsive,No Preference
77-742-5663,47,Female,Widowed,Stonebridge,Jewelry & Accessories,$375.70,6,"$2,254.20",Online,10,9/27/2024,Wants-based,No Preference
05-167-0833,21,Male,Single,Maplewood,Travel & Leisure (Flights,$381.30,12,"$4,575.60",Online,4,01/09/2024,Planned,Express
86-182-9556,34,Male,Widowed,Kingsport,Electronics,$210.21,4,$840.84,Mixed,10,07/05/2024,Need-based,No Preference
14-415-2802,29,Male,Widowed,Crestwood,Health Supplements,$408.81,8,"$3,270.48",Mixed,3,7/16/2024,Wants-based,Express
49-469-9163,20,Female,Divorced,Thornfield,Jewelry & Accessories,$118.65,10,"$1,186.50",Mixed,2,01/09/2024,Impulsive,Standard
67-937-6624,50,Male,Divorced,Bridgeport,Software & Apps,$166.45,7,"$1,165.15",Mixed,1,8/13/2024,Planned,Express
91-761-9492,29,Female,Divorced,Brighton,Travel & Leisure (Flights,$385.32,10,"$3,853.20",Online,1,09/05/2024,Impulsive,Standard
19-184-7665,25,Non-binary,Married,Northgate,Mobile Accessories,$293.99,10,"$2,939.90",Mixed,7,9/29/2024,Wants-based,No Preference
19-383-9741,37,Male,Widowed,Riverdale,Toys & Games,$161.41,9,"$1,452.69",Mixed,8,04/07/2024,Impulsive,Standard
15-625-4047,39,Male,Single,Greenhaven,Groceries,$130.92,2,$261.84,Online,2,12/18/2024,Impulsive,No Preference
81-820-4735,48,Female,Divorced,Rosewood,Toys & Games,$468.60,4,"$1,874.40",Mixed,6,6/14/2024,Need-based,No Preference
71-436-6908,47,Male,Divorced,Hillcrest,Toys & Games,$237.57,5,"$1,187.85",Online,3,4/25/2024,Need-based,No Preference
73-145-5784,50,Female,Divorced,Bayridge,Furniture,$395.18,5,"$1,975.90",In-Store,5,7/20/2024,Need-based,Standard
50-637-1630,42,Polygender,Married,Oakmont,Electronics,$427.94,12,"$5,135.28",Mixed,2,3/29/2024,Impulsive,No Preference
44-938-7475,28,Female,Single,Meadowbrook,Hotels,$81.23,9,$731.07,Mixed,10,3/26/2024,Wants-based,Standard
55-279-3045,23,Male,Single,Summerville,Hotels,$257.43,5,"$1,287.15",Online,7,4/14/2024,Need-based,Standard
59-997-3903,42,Male,Divorced,Cedarwood,Arts & Crafts,$305.73,7,"$2,140.11",Mixed,8,12/14/2024,Planned,Express
12-029-9344,32,Male,Single,Grandview,Toys & Games,$249.82,10,"$2,498.20",In-Store,6,08/12/2024,Wants-based,No Preference
41-130-2570,33,Male,Divorced,Starwood,Animal Feed,$332.79,11,"$3,660.69",Online,1,8/29/2024,Wants-based,No Preference
25-285-7453,32,Male,Single,Ironwood,Arts & Crafts,$78.90,3,$236.70,In-Store,1,09/07/2024,Planned,Standard
47-225-8686,29,Male,Widowed,Belmont,Health Care,$122.55,9,"$1,102.95",Mixed,3,6/28/2024,Impulsive,Express
33-519-4214,25,Non-binary,Divorced,Clarendon,Mobile Accessories,$307.61,6,"$1,845.66",Mixed,9,09/12/2024,Need-based,No Preference
03-991-2098,41,Female,Divorced,Lakeshore,Software & Apps,$152.33,2,$304.66,In-Store,6,1/19/2024,Impulsive,No Preference
30-735-8744,24,Female,Divorced,Woodmere,Mobile Accessories,$465.07,8,"$3,720.56",Online,2,03/02/2024,Wants-based,No Preference
13-848-5757,32,Female,Single,Willowbrook,Sports & Outdoors,$498.23,10,"$4,982.30",Online,7,01/08/2024,Planned,No Preference
21-300-2001,41,Female,Widowed,Westwood,Luxury Goods,$491.18,3,"$1,473.54",Mixed,6,8/27/2024,Impulsive,No Preference
38-587-1781,18,Male,Divorced,Glenhaven,Health Care,$149.42,3,$448.26,Mixed,6,01/03/2024,Wants-based,Express
66-557-1474,25,Male,Single,Birchwood,Furniture,$82.13,9,$739.17,Online,6,04/09/2024,Need-based,Express
03-422-8710,49,Male,Divorced,Springfield,Sports & Outdoors,$425.18,4,"$1,700.72",Mixed,8,3/19/2024,Wants-based,Standard
39-731-8532,39,Male,Married,Brentwood,Arts & Crafts,$176.12,8,"$1,408.96",Online,10,6/15/2024,Impulsive,Standard
80-830-3184,47,Female,Single,Northfield,Jewelry & Accessories,$70.30,6,$421.80,Online,8,03/03/2024,Need-based,Standard
97-505-8416,43,Male,Married,Ridgewood,Luxury Goods,$319.39,7,"$2,235.73",Mixed,10,11/17/2024,Planned,Standard
98-585-4742,38,Female,Widowed,Pinehurst,Home Appliances,$113.51,11,"$1,248.61",Mixed,2,2/14/2024,Planned,Express
51-302-9537,40,Female,Single,Timberlake,Animal Feed,$492.74,2,$985.48,Mixed,3,2/29/2024,Need-based,Express
88-313-2633,33,Male,Divorced,Redfield,Furniture,$143.80,9,"$1,294.20",In-Store,7,2/22/2024,Wants-based,No Preference
61-286-0069,18,Agender,Widowed,Coventry,Arts & Crafts,$158.54,5,$792.70,Online,7,3/31/2024,Planned,Express
35-907-0586,39,Female,Married,Everwood,Furniture,$213.39,6,"$1,280.34",Online,5,10/27/2024,Planned,Standard
30-522-1574,31,Male,Divorced,Ashford,Health Supplements,$127.18,2,$254.36,In-Store,2,12/21/2024,Planned,Standard
43-715-8777,27,Male,Divorced,Brookside,Luxury Goods,$476.63,9,"$4,289.67",In-Store,2,11/19/2024,Impulsive,No Preference
94-692-4313,31,Female,Single,Hawthorne,Animal Feed,$56.02,3,$168.06,Online,6,9/13/2024,Need-based,Standard
96-915-4091,36,Female,Widowed,Summerfield,Electronics,$398.97,3,"$1,196.91",Online,3,9/26/2024,Impulsive,No Preference
67-073-5578,27,Female,Divorced,Elmwood,Groceries,$53.45,6,$320.70,Mixed,9,7/14/2024,Need-based,Standard
27-010-9462,21,Agender,Married,Crestview,Groceries,$61.19,2,$122.38,Mixed,6,08/12/2024,Wants-based,No Preference
19-689-4556,50,Female,Married,Rockport,Luxury Goods,$471.31,4,"$1,885.24",Mixed,8,12/17/2024,Impulsive,Express
53-143-6147,49,Female,Divorced,Baywood,Health Care,$179.19,10,"$1,791.90",In-Store,7,3/21/2024,Impulsive,Express
02-725-7664,43,Female,Divorced,Westfield,Food & Beverages,$294.61,6,"$1,767.66",In-Store,2,10/03/2024,Wants-based,Express
54-439-4748,35,Non-binary,Widowed,Clearview,Health Care,$375.45,6,"$2,252.70",Online,8,4/14/2024,Impulsive,Express
66-949-9895,21,Male,Widowed,Rockridge,Electronics,$83.50,12,"$1,002.00",In-Store,7,1/25/2024,Need-based,Standard
20-648-1010,34,Male,Married,Arlington,Home Appliances,$109.88,7,$769.16,Online,3,01/05/2024,Impulsive,Standard
79-939-5393,21,Female,Married,Sunnyvale,Office Supplies,$182.54,11,"$2,007.94",Mixed,1,8/21/2024,Need-based,Standard
89-249-8369,23,Female,Widowed,Brightonwood,Furniture,$465.48,3,"$1,396.44",Mixed,8,6/21/2024,Wants-based,No Preference
85-366-1482,31,Female,Married,Oxfordshire,Health Care,$224.52,8,"$1,796.16",Mixed,5,11/29/2024,Impulsive,Express
34-874-7357,21,Male,Widowed,Kingsland,Beauty & Personal Care,$281.37,12,"$3,376.44",Online,2,01/02/2024,Impulsive,Express
11-820-5039,22,Female,Married,Belleview,Office Supplies,$125.68,2,$251.36,Online,8,6/21/2024,Need-based,Express
73-846-1423,38,Female,Single,Edgewood,Beauty & Personal Care,$178.21,7,"$1,247.47",In-Store,8,5/24/2024,Planned,No Preference
90-363-8040,27,Male,Divorced,Eastwood,Health Care,$483.23,7,"$3,382.61",Online,5,12/19/2024,Impulsive,Express
65-533-1660,18,Male,Married,Fernwood,Home Appliances,$415.30,11,"$4,568.30",In-Store,9,9/25/2024,Impulsive,Standard
98-376-8787,36,Male,Married,Highfield,Electronics,$85.52,7,$598.64,Mixed,3,10/31/2024,Planned,No Preference
18-938-9896,44,Female,Widowed,Harborview,Packages),$422.31,2,$844.62,In-Store,6,08/09/2024,Impulsive,No Preference
04-829-7037,48,Bigender,Married,Sterlingville,Arts & Crafts,$70.42,11,$774.62,Online,7,10/01/2024,Need-based,Express
93-455-0576,23,Female,Widowed,Broadmoor,Toys & Games,$437.40,6,"$2,624.40",Mixed,5,6/16/2024,Planned,Express
84-637-9188,35,Male,Divorced,Lynwood,Jewelry & Accessories,$207.11,4,$828.44,Mixed,1,3/28/2024,Need-based,No Preference
81-111-7832,50,Female,Widowed,Maplehill,Animal Feed,$378.87,2,$757.74,Online,2,6/16/2024,Planned,No Preference
77-401-8183,30,Female,Divorced,Windsorcliffe,Baby Products,$349.00,10,"$3,490.00",Mixed,5,1/15/2024,Planned,No Preference
01-484-8220,38,Male,Married,Hillsborough,Hotels,$330.27,3,$990.81,In-Store,9,02/10/2024,Impulsive,No Preference
11-121-0709,42,Male,Married,Summitdale,Health Supplements,$410.29,10,"$4,102.90",Online,4,09/02/2024,Planned,Express
36-649-0081,24,Female,Divorced,Thornbury,Hotels,$400.86,7,"$2,806.02",Online,7,09/12/2024,Planned,No Preference
61-176-8712,27,Female,Married,Brookstone,Beauty & Personal Care,$225.12,11,"$2,476.32",In-Store,1,8/31/2024,Planned,Express
75-526-2611,36,Female,Widowed,Brentmere,Beauty & Personal Care,$273.48,12,"$3,281.76",Online,5,1/22/2024,Wants-based,Express
72-339-1854,19,Bigender,Single,Greenbriar,Furniture,$363.84,11,"$4,002.24",Online,3,8/30/2024,Impulsive,Express
80-360-6324,24,Female,Single,Eastgate,Packages),$302.60,9,"$2,723.40",Online,10,7/23/2024,Impulsive,Standard
24-591-4327,35,Male,Divorced,Woodridge,Animal Feed,$317.09,6,"$1,902.54",Online,2,04/11/2024,Impulsive,Standard
58-487-8848,38,Female,Married,Hilltop,Beauty & Personal Care,$193.32,9,"$1,739.88",Mixed,8,07/11/2024,Wants-based,Express
61-453-3503,34,Male,Widowed,Havenfield,Software & Apps,$282.24,6,"$1,693.44",Online,7,9/16/2024,Need-based,No Preference
63-680-7694,29,Female,Divorced,Riverbend,Hotels,$154.19,6,$925.14,Online,1,9/22/2024,Need-based,No Preference
51-431-7150,41,Female,Widowed,Ashbourne,Furniture,$84.15,10,$841.50,In-Store,1,11/03/2024,Impulsive,Standard
23-039-9347,41,Male,Divorced,Sunnyridge,Health Supplements,$214.69,7,"$1,502.83",In-Store,7,5/15/2024,Wants-based,Standard
18-832-6916,32,Male,Married,Copperfield,Animal Feed,$61.21,12,$734.52,Mixed,5,11/24/2024,Planned,Standard
29-438-8126,36,Female,Single,Foxborough,Packages),$462.48,11,"$5,087.28",Online,2,3/31/2024,Planned,Express
68-201-1633,33,Male,Married,Silverton,Software & Apps,$449.18,3,"$1,347.54",Mixed,8,3/21/2024,Wants-based,Standard
07-314-2945,25,Female,Married,Crestmoor,Mobile Accessories,$314.36,7,"$2,200.52",In-Store,4,07/03/2024,Impulsive,Express
64-490-6975,46,Female,Married,Alderwood,Jewelry & Accessories,$367.70,3,"$1,103.10",Mixed,3,3/17/2024,Need-based,No Preference
91-789-3191,41,Female,Single,Cedarhurst,Sports & Outdoors,$229.97,7,"$1,609.79",Mixed,9,11/21/2024,Need-based,Standard
83-714-9649,28,Female,Widowed,Oakridge,Home Appliances,$226.53,3,$679.59,Online,10,08/02/2024,Wants-based,No Preference
33-203-4230,23,Male,Divorced,Grandville,Software & Apps,$218.32,2,$436.64,Mixed,7,9/24/2024,Need-based,Express
90-918-2833,48,Female,Widowed,Westgate,Furniture,$132.67,7,$928.69,In-Store,3,12/18/2024,Impulsive,Express
53-409-1176,26,Male,Single,Brookfield,Arts & Crafts,$416.96,7,"$2,918.72",In-Store,1,5/25/2024,Planned,Express
52-491-3386,39,Female,Married,Clearbrook,Arts & Crafts,$459.51,7,"$3,216.57",In-Store,5,01/05/2024,Need-based,No Preference
10-870-3357,45,Male,Married,Meadowland,Sports & Outdoors,$487.96,2,$975.92,Mixed,2,3/15/2024,Need-based,No Preference
41-816-7753,22,Male,Divorced,Waterford,Toys & Games,$150.11,7,"$1,050.77",Mixed,3,7/23/2024,Wants-based,Standard
68-296-5978,36,Male,Married,Bramblewood,Hotels,$218.87,5,"$1,094.35",Mixed,4,9/18/2024,Planned,No Preference
03-874-9055,29,Female,Married,Ironridge,Mobile Accessories,$437.06,7,"$3,059.42",In-Store,6,03/09/2024,Impulsive,Express
28-123-8406,33,Male,Married,Windcrest,Beauty & Personal Care,$122.58,2,$245.16,In-Store,5,1/29/2024,Impulsive,Express
01-089-2223,35,Male,Married,Northgate,Food & Beverages,$195.07,8,"$1,560.56",Online,6,7/22/2024,Impulsive,No Preference
23-758-1012,39,Female,Single,Clearwater,Books,$190.06,9,"$1,710.54",In-Store,2,02/03/2024,Planned,Standard
34-788-8387,38,Female,Single,Hawthorn,Groceries,$485.76,10,"$4,857.60",In-Store,4,06/03/2024,Wants-based,No Preference
53-865-9342,27,Female,Single,Belmontshire,Books,$242.57,7,"$1,697.99",In-Store,10,10/05/2024,Wants-based,No Preference
79-052-8470,35,Male,Widowed,Everglade,Arts & Crafts,$303.13,2,$606.26,Online,7,01/04/2024,Need-based,Standard
86-359-7320,43,Female,Widowed,Riverview,Toys & Games,$136.10,5,$680.50,In-Store,2,2/27/2024,Planned,Express
27-111-2242,40,Bigender,Single,Brookdale,Electronics,$249.02,11,"$2,739.22",Mixed,1,10/01/2024,Planned,Express
84-538-0238,19,Male,Divorced,Cherrywood,Office Supplies,$466.74,7,"$3,267.18",In-Store,3,12/11/2024,Need-based,Express
04-660-2742,46,Agender,Married,Greenfield,Animal Feed,$229.30,6,"$1,375.80",In-Store,6,11/25/2024,Planned,Express
96-496-9833,30,Female,Single,Southgate,Packages),$450.52,8,"$3,604.16",Online,6,1/13/2024,Need-based,No Preference
27-672-6081,35,Male,Divorced,Hazelwood,Groceries,$246.44,4,$985.76,Mixed,3,9/17/2024,Wants-based,No Preference
66-033-0540,34,Male,Widowed,Ridgeview,Home Appliances,$93.52,2,$187.04,Online,2,08/12/2024,Planned,No Preference
99-643-9845,28,Female,Married,Northbrook,Groceries,$137.75,6,$826.50,Online,1,09/09/2024,Need-based,No Preference
27-571-9402,44,Female,Married,Chestnutridge,Home Appliances,$78.64,5,$393.20,Mixed,3,5/26/2024,Planned,Standard
10-430-5821,25,Male,Divorced,Springdale,Software & Apps,$214.82,9,"$1,933.38",Mixed,9,11/09/2024,Planned,No Preference
36-835-7445,45,Male,Married,Northwood,Mobile Accessories,$57.39,3,$172.17,Mixed,10,7/19/2024,Impulsive,Standard
41-602-4042,47,Female,Single,Ashbrook,Beauty & Personal Care,$363.91,10,"$3,639.10",Online,2,01/07/2024,Planned,Standard
63-743-6962,39,Male,Single,Birchmont,Travel & Leisure (Flights,$304.79,12,"$3,657.48",In-Store,9,01/07/2024,Wants-based,Standard
66-772-9922,32,Male,Divorced,Stonegate,Jewelry & Accessories,$363.98,4,"$1,455.92",Online,7,5/27/2024,Planned,Express
23-246-5927,47,Male,Widowed,Redfern,Books,$249.60,7,"$1,747.20",Mixed,7,05/11/2024,Wants-based,Standard
74-022-7557,19,Male,Married,Cedarbrook,Electronics,$345.04,12,"$4,140.48",In-Store,8,10/16/2024,Planned,Express
78-214-5658,48,Female,Single,Parkwood,Arts & Crafts,$59.15,3,$177.45,In-Store,1,4/19/2024,Need-based,Standard
25-286-8786,27,Male,Single,Crestfield,Home Appliances,$461.81,12,"$5,541.72",Mixed,8,06/07/2024,Wants-based,No Preference
55-955-9889,31,Female,Divorced,Fernhill,Health Care,$280.88,4,"$1,123.52",Mixed,2,05/05/2024,Planned,No Preference
34-237-3943,44,Male,Married,Willowmere,Luxury Goods,$283.70,8,"$2,269.60",Mixed,3,2/29/2024,Impulsive,Express
19-386-9088,24,Female,Widowed,Lakeside,Luxury Goods,$411.95,10,"$4,119.50",In-Store,4,12/18/2024,Impulsive,Standard
16-583-2801,32,Female,Widowed,Foxwood,Gardening & Outdoors,$476.11,5,"$2,380.55",In-Store,10,10/29/2024,Wants-based,Standard
83-752-5439,28,Female,Married,Thornhill,Gardening & Outdoors,$399.24,7,"$2,794.68",In-Store,2,6/21/2024,Need-based,Standard
25-485-2023,26,Male,Divorced,Summergate,Jewelry & Accessories,$90.79,12,"$1,089.48",In-Store,2,9/16/2024,Planned,No Preference
90-822-7664,38,Female,Married,Wildwood,Animal Feed,$229.56,9,"$2,066.04",Online,9,1/14/2024,Need-based,No Preference
22-039-6819,28,Female,Divorced,Amberley,Sports & Outdoors,$160.47,7,"$1,123.29",Mixed,3,3/17/2024,Wants-based,No Preference
50-395-1941,30,Genderqueer,Married,Brookhaven,Software & Apps,$104.74,6,$628.44,Online,4,9/22/2024,Impulsive,No Preference
99-771-9310,37,Female,Widowed,Westlake,Food & Beverages,$399.95,10,"$3,999.50",In-Store,2,03/07/2024,Need-based,Express
18-518-0140,47,Female,Divorced,Amberwood,Baby Products,$337.33,8,"$2,698.64",In-Store,5,11/25/2024,Planned,Express
57-000-8646,41,Female,Widowed,Eastfield,Jewelry & Accessories,$204.83,6,"$1,228.98",In-Store,5,4/22/2024,Wants-based,Standard
81-926-9297,22,Female,Widowed,Hillside,Packages),$193.94,11,"$2,133.34",Mixed,3,08/09/2024,Wants-based,Standard
53-070-2625,46,Male,Married,Foxridge,Mobile Accessories,$460.37,10,"$4,603.70",Online,7,7/13/2024,Wants-based,Express
63-217-7638,34,Non-binary,Single,Auburnwood,Arts & Crafts,$297.29,9,"$2,675.61",Online,9,01/01/2024,Need-based,Standard
64-120-6212,31,Male,Single,Sycamore,Books,$389.47,4,"$1,557.88",In-Store,9,02/11/2024,Wants-based,Standard
01-404-3425,38,Male,Single,Springwood,Home Appliances,$370.05,11,"$4,070.55",Mixed,10,10/30/2024,Impulsive,No Preference
68-971-6148,45,Male,Single,Amberbrook,Jewelry & Accessories,$462.24,2,$924.48,Mixed,1,3/19/2024,Wants-based,Express
22-053-4627,30,Female,Married,Willowdale,Food & Beverages,$472.53,11,"$5,197.83",Online,7,4/30/2024,Wants-based,Express
09-258-0424,45,Female,Married,Westbrook,Home Appliances,$407.29,3,"$1,221.87",In-Store,5,11/25/2024,Planned,Express
56-782-9001,18,Male,Married,Oakdale,Mobile Accessories,$135.65,8,"$1,085.20",Online,9,2/16/2024,Impulsive,Standard
05-506-7216,36,Male,Single,Glenridge,Animal Feed,$352.35,4,"$1,409.40",Online,1,6/20/2024,Planned,Express
47-356-9730,25,Female,Single,Fernbrook,Books,$441.73,12,"$5,300.76",Online,8,02/04/2024,Planned,Standard
42-898-6421,21,Female,Divorced,Ridgemont,Luxury Goods,$105.95,12,"$1,271.40",Mixed,7,08/04/2024,Impulsive,Standard
17-364-8685,26,Male,Single,Brookhaven,Groceries,$351.54,11,"$3,866.94",Mixed,8,3/21/2024,Planned,Express
13-618-9438,40,Male,Divorced,Eastmont,Home Appliances,$321.26,12,"$3,855.12",Online,6,6/13/2024,Need-based,Standard
32-457-2982,47,Female,Divorced,Silverbrook,Animal Feed,$421.50,11,"$4,636.50",Online,8,04/04/2024,Need-based,Express
43-386-2489,27,Bigender,Widowed,Grandhaven,Food & Beverages,$253.29,6,"$1,519.74",Mixed,4,05/02/2024,Planned,Standard
67-438-2378,29,Female,Divorced,Birchdale,Jewelry & Accessories,$217.62,3,$652.86,Online,3,2/14/2024,Impulsive,No Preference
65-431-1264,21,Male,Single,Copperhill,Books,$226.04,11,"$2,486.44",Online,9,5/14/2024,Wants-based,Express
73-367-8478,41,Genderfluid,Single,Brookmere,Packages),$52.79,4,$211.16,Online,7,02/06/2024,Impulsive,Express
